Date;Source;Target;Label
2024-01-01;ISRAEL;PREACHER;195
2024-01-01;ISRAEL;;120
2024-01-01;ISRAEL;PALESTINIAN;180
2024-01-01;ISRAEL;PALESTINIAN;180
2024-01-01;ISRAEL;ISRAELI;190
2024-01-01;ISRAEL;WORKER;042
2024-01-01;ISRAEL;LEBANON;190
2024-01-01;ISRAEL;LEBANON;190
2024-01-01;ISRAEL;LEBANESE;193
2024-01-01;ISRAEL;GAZA;042
2024-01-01;ISRAEL;PALESTINIAN;190
2024-01-01;ISRAEL;PALESTINIAN;190
2024-01-01;ISRAEL;MINISTRY;190
2024-01-01;WORKER;ISRAEL;043
2024-01-01;LEBANESE;GAZA;138
2024-01-01;LEBANESE;GAZA;138
2024-01-01;LEBANON;ISRAEL;138
2024-01-01;LEBANESE;GAZA;138
2024-01-01;MILITARY;ISRAEL;172
2024-01-01;MILITARY;ISRAEL;172
2024-01-01;MILITARY;PALESTINE;020
2024-01-01;MILITARY;PALESTINE;020
2024-01-01;RESERVIST;GAZA;042
2024-01-01;RESERVIST;GAZA;042
2024-01-01;MILITARY;GAZA;172
2024-01-01;MILITARY;GAZA;172
2024-01-01;MILITARY;GAZA;172
2024-01-01;NAVY;YEMEN;193
2024-01-01;NAVY;YEMEN;193
2024-01-01;ISLAMIC;ISRAEL;130
2024-01-01;RED CRESCENT;GAZA;073
2024-01-01;GAZA;;051
2024-01-01;GAZA;;051
2024-01-01;PALESTINE;FRANCE;042
2024-01-01;PALESTINE;FRANCE;042
2024-01-01;PALESTINE;FRANCE;042
2024-01-01;PALESTINE;FRANCE;042
2024-01-01;PALESTINE;FRANCE;042
2024-01-01;PALESTINE;FRANCE;042
2024-01-01;PALESTINE;MINISTRY;190
2024-01-01;PALESTINE;MINISTRY;190
2024-01-01;PALESTINE;HEALTH MINIST;190
2024-01-01;PALESTINE;HEALTH MINIST;190
2024-01-01;PALESTINE;HEALTH MINIST;190
2024-01-01;PALESTINE;HEALTH MINIST;190
2024-01-01;GAZA;ISRAEL;043
2024-01-01;GAZA;ISRAEL;043
2024-01-01;GAZA;ISRAEL;051
2024-01-01;GAZA;ISRAEL;051
2024-01-01;GAZA;ISRAEL;070
2024-01-01;GAZA;ISRAEL;070
2024-01-01;GAZA;ISRAEL;080
2024-01-01;GAZA;ISRAEL;080
2024-01-01;GAZA;ISRAEL;080
2024-01-01;GAZA;ISRAEL;080
2024-01-01;GAZA;ISRAEL;190
2024-01-01;GAZA;ISRAEL;190
2024-01-01;GAZA;ISRAEL;195
2024-01-01;GAZA;ISRAEL;195
2024-01-01;GAZA;ISRAEL;195
2024-01-01;GAZA;ISRAEL;195
2024-01-01;GAZA;ISRAEL;195
2024-01-01;GAZA;ISRAEL;195
2024-01-01;PALESTINE;ISRAEL;120
2024-01-01;PALESTINE;ISRAEL;120
2024-01-01;GAZA;ISRAEL;043
2024-01-01;GAZA;ISRAEL;043
2024-01-01;GAZA;BLOG;070
2024-01-01;GAZA;ARMY;010
2024-01-01;GAZA;RESERVIST;043
2024-01-01;GAZA;RESERVIST;043
2024-01-01;GAZA;ARMY;051
2024-01-01;GAZA;TERRORIST;190
2024-01-01;PALESTINE;;120
2024-01-01;PALESTINE;;120
2024-01-01;GAZA;PALESTINE;190
2024-01-01;GAZA;PALESTINE;190
2024-01-01;GAZA;PALESTINE;190
2024-01-01;HAMAS;;194
2024-01-01;HAMAS;MINISTRY;190
2024-01-01;HAMAS;ISRAEL;130
2024-01-01;HAMAS;ISRAEL;130
2024-01-01;HAMAS;ISRAEL;192
2024-01-01;HAMAS;ISRAEL;192
2024-01-01;HAMAS;PALESTINE;192
2024-01-01;HAMAS;PALESTINE;192
2024-01-01;HAMAS;PALESTINE;192
2024-01-01;HAMAS;GAZA;194
2024-01-01;HAMAS;GAZA;194
2024-01-01;HAMAS;MINISTRY;190
2024-01-01;REBEL;ISRAEL;042
2024-01-01;REBEL;ISRAEL;138
2024-01-01;REBEL;ISRAEL;190
2024-01-01;REFUGEE;ISRAEL;195
2024-01-01;THE INTERNATIONAL COMMUNITY;ISRAEL;020
2024-01-01;WASHINGTON;ISRAEL;100
2023-12-25;CAIRO;ISRAEL;040
2024-01-01;EGYPT;ISRAEL;020
2024-01-01;EGYPT;ISRAEL;020
2024-01-01;EGYPT;PALESTINE;012
2024-01-01;EGYPT;PALESTINE;012
2024-01-01;EGYPTIAN;HAMAS;044
2024-01-01;EGYPT;HAMAS;044
2024-01-01;EGYPTIAN;HAMAS;046
2024-01-01;EGYPT;HAMAS;046
2024-01-01;EGYPTIAN;HAMAS;046
2024-01-01;FOREIGN MINIST;ISRAEL;013
2024-01-01;MINIST;ISRAEL;055
2024-01-01;FINANCE MINIST;ISRAEL;013
2024-01-01;FINANCE MINIST;ISRAEL;110
2024-01-01;FINANCE MINIST;ISRAEL;125
2024-01-01;HOSPITAL;ISRAEL;043
2024-01-01;HOSPITAL;ISRAEL;043
2024-01-01;ISRAEL;;013
2024-01-01;ISRAEL;FOREIGN MINIST;013
2024-01-01;ISRAEL;HOSPITAL;042
2024-01-01;ISRAEL;HOSPITAL;190
2024-01-01;ISRAEL;HOSPITAL;190
2024-01-01;ISRAEL;HOSPITAL;190
2024-01-01;ISRAEL;ISRAEL;164
2024-01-01;ISRAEL;ISRAELI;190
2024-01-01;ISRAEL;MILITARY;070
2024-01-01;ISRAEL;GAZA;042
2024-01-01;ISRAEL;WEST BANK;075
2024-01-01;ISRAEL;WEST BANK;173
2024-01-01;ISRAEL;WEST BANK;190
2024-01-01;ISRAEL;PALESTINIAN;190
2024-01-01;ISRAEL;HAMAS;051
2024-01-01;ISRAEL;HAMAS;051
2024-01-01;ISRAEL;ISRAELI;110
2024-01-01;ISRAEL;ISRAELI;125
2024-01-01;ISRAEL;ISRAELI;190
2024-01-01;ISRAEL;ISRAEL;036
2024-01-01;ISRAEL;GAZA;051
2024-01-01;ISRAEL;;110
2024-01-01;ISRAEL;;125
2024-01-01;ISRAEL;HOSPITAL;042
2024-01-01;MILITARY;ISRAEL;112
2024-01-01;MILITARY;ISRAEL;194
2024-01-01;PRISONER;HAMAS;046
2024-01-01;GAZA;HOSPITAL;190
2024-01-01;GAZA;ISRAEL;043
2024-01-01;GAZA;ISRAEL;043
2024-01-01;GAZA;ISRAEL;043
2024-01-01;GAZA;ISRAEL;043
2024-01-01;GAZA;ISRAEL;194
2024-01-01;GAZA;ISRAEL;194
2024-01-01;PALESTINE;MAHMOUD ABBAS;036
2024-01-01;PALESTINE;MAHMOUD ABBAS;036
2024-01-01;GAZA;HAMAS;190
2024-01-01;PALESTINE;PALESTINE;036
2024-01-01;PALESTINE;PALESTINE;036
2024-01-01;HAMAS;;020
2024-01-01;HAMAS;EGYPTIAN;044
2024-01-01;HAMAS;EGYPT;044
2024-01-01;HAMAS;EGYPTIAN;046
2024-01-01;HAMAS;EGYPT;046
2024-01-01;HAMAS;ISRAEL;020
2024-01-01;HAMAS;ISRAEL;020
2024-01-01;HAMAS;ISRAEL;0841
2024-01-01;HAMAS;ISRAEL;0841
2024-01-01;HAMAS;PRISONER;046
2024-01-01;TERRORIST;ISRAEL;193
2024-01-01;TERRORIST;ISRAEL;193
2024-01-01;TERRORIST;ISRAEL;193
2024-01-01;TERRORIST;GAZA;1712
2024-01-01;UKRAINE;ISRAEL;051
2024-01-01;UKRAINE;ISRAEL;110
2024-01-01;WASHINGTON;ISRAEL;100
2024-01-01;UNITED STATES;ISRAEL;100
2024-01-01;WASHINGTON;ISRAEL;100
2024-01-01;POPULATION;ISRAEL;110
2024-01-01;EGYPT;ISRAEL;011
2024-01-01;EGYPT;ISRAEL;011
2024-01-01;PRIME MINISTER;GAZA;010
2024-01-01;PRIME MINISTER;GAZA;010
2024-01-01;CABINET;PALESTINE;043
2024-01-01;CABINET;PALESTINE;043
2024-01-01;CABINET;PALESTINE;043
2024-01-01;CABINET;PALESTINE;043
2024-01-01;THE UN;ISRAEL;0332
2024-01-01;THE UN;ISRAEL;0332
2024-01-01;ISRAEL;;173
2024-01-01;ISRAEL;;192
2024-01-01;ISRAEL;;203
2024-01-01;ISRAEL;ISRAEL;013
2024-01-01;ISRAEL;TEL AVIV;040
2024-01-01;ISRAEL;ISRAEL;190
2024-01-01;ISRAEL;ISRAELI;192
2024-01-01;ISRAEL;ISRAEL;193
2024-01-01;ISRAEL;ISRAEL;180
2024-01-01;ISRAEL;MILITARY PERSONNEL;010
2024-01-01;ISRAEL;ARMY;013
2024-01-01;ISRAEL;MILITARY;070
2024-01-01;JERUSALEM;PALESTINE;180
2024-01-01;JERUSALEM;PALESTINE;180
2024-01-01;JERUSALEM;PALESTINE;190
2024-01-01;JERUSALEM;PALESTINE;190
2024-01-01;JERUSALEM;PALESTINE;180
2024-01-01;JERUSALEM;PALESTINE;180
2024-01-01;ISRAEL;JOE BIDEN;141
2024-01-01;ISRAEL;JOE BIDEN;141
2024-01-01;ISRAEL;GAZA;010
2024-01-01;ISRAEL;;193
2024-01-01;ISRAEL;ISRAEL;010
2024-01-01;TEL AVIV;ISRAEL;040
2024-01-01;ISRAEL;ISRAEL;190
2024-01-01;ISRAEL;ISRAEL;190
2024-01-01;ISRAEL;GAZA;010
2024-01-01;ISRAEL;PALESTINIAN;190
2024-01-01;MEDIA;ISRAEL;020
2024-01-01;AIR FORCE;PALESTINE;193
2024-01-01;AIR FORCE;PALESTINE;193
2024-01-01;AIR FORCE;PALESTINE;193
2024-01-01;AIR FORCE;PALESTINE;193
2024-01-01;GAZA;;051
2024-01-01;PALESTINE;CABINET;042
2024-01-01;PALESTINE;CABINET;042
2024-01-01;PALESTINE;CABINET;042
2024-01-01;PALESTINE;CABINET;042
2024-01-01;GAZA;ISRAEL;051
2024-01-01;GAZA;ISRAEL;051
2024-01-01;PALESTINE;ISRAEL;051
2024-01-01;PALESTINE;ISRAEL;051
2024-01-01;GAZA;ISRAEL;173
2024-01-01;GAZA;ISRAEL;173
2024-01-01;GAZA;ISRAEL;173
2024-01-01;GAZA;ISRAEL;173
2024-01-01;GAZA;ISRAEL;190
2024-01-01;GAZA;ISRAEL;190
2024-01-01;GAZA;ARMY;010
2024-01-01;GAZA;ARMY;051
2024-01-01;GAZA;MILITARY PERSONNEL;190
2024-01-01;WEST BANK;ISRAEL;190
2024-01-01;WEST BANK;ISRAEL;190
2024-01-01;WEST BANK;ISRAEL;190
2024-01-01;HAMAS;ISRAEL;190
2024-01-01;HAMAS;ISRAEL;190
2024-01-01;UNITED STATES;ISRAEL;0332
2024-01-01;UNITED STATES;ISRAEL;051
2024-01-01;UNITED STATES;ISRAEL;051
2024-01-01;YEMEN;ISRAEL;020
2024-01-01;YEMEN;ISRAEL;020
2024-01-01;YEMEN;ISRAEL;020
2024-01-01;YEMEN;ISRAEL;020
2024-01-01;YEMEN;ISRAEL;020
2024-01-01;YEMEN;ISRAEL;020
2024-01-01;JAMES SMITH;ISRAEL;012
2024-01-01;JAMES SMITH;ISRAEL;138
2024-01-01;PRIME MINISTER;PALESTINE;120
2024-01-01;PRIME MINISTER;PALESTINE;120
2024-01-01;ISRAEL;UNITED STATES;190
2024-01-01;ISRAEL;ISRAEL;141
2024-01-01;MALAYSIA;ISRAEL;163
2024-01-01;MALAYSIA;ISRAEL;163
2024-01-01;MALAYSIA;ISRAEL;173
2024-01-01;MALAYSIA;ISRAEL;173
2024-01-01;PALESTINE;ISRAEL;0353
2024-01-01;PALESTINE;ISRAEL;0353
2024-01-01;PALESTINE;ISRAEL;141
2024-01-01;PALESTINE;ISRAEL;141
2024-01-01;HAMAS;HAMAS;080
2024-01-01;HAMAS;HAMAS;193
2024-01-01;VANCOUVER;ISRAEL;172
2024-01-01;GERMANY;ISRAEL;036
2024-01-01;GERMANY;GAZA;036
2024-01-01;GERMANY;GAZA;036
2024-01-01;GERMANY;GAZA;036
2024-01-01;BRITISH;ISRAEL;040
2024-01-01;PRIME MINISTER;ISRAEL;040
2024-01-01;DOCTOR;ISRAEL;013
2024-01-01;DOCTOR;GAZA;013
2024-01-01;DOCTOR;GAZA;013
2024-01-01;DOCTOR;GAZA;013
2024-01-01;TEHRAN;ISRAEL;040
2024-01-01;ISRAEL;;1056
2024-01-01;ISRAEL;;120
2024-01-01;ISRAEL;;1246
2024-01-01;ISRAEL;AFRICA;016
2024-01-01;ISRAEL;AFRICA;016
2024-01-01;ISRAEL;DEFENSE SECRETARY;051
2024-01-01;JERUSALEM;ISRAEL;043
2024-01-01;JERUSALEM;ISRAEL;043
2024-01-01;ISRAEL;LEBANON;043
2024-01-01;ISRAEL;LEBANON;043
2024-01-01;ISRAEL;MILITARY;195
2024-01-01;ISRAEL;GAZA;016
2024-01-01;ISRAEL;GAZA;043
2024-01-01;ISRAEL;UNITED STATES;051
2024-01-01;ISRAEL;UNITED STATES;051
2024-01-01;ISRAEL;POLICE;111
2024-01-01;ISRAEL;POLICE;112
2024-01-01;ISRAEL;PRIME MINISTER;040
2024-01-01;ISRAEL;JERUSALEM;042
2024-01-01;ISRAEL;JERUSALEM;042
2024-01-01;ISRAEL;JERUSALEM;042
2024-01-01;ISRAEL;;190
2024-01-01;ISRAEL;CIVILIAN;110
2024-01-01;ISRAEL;COMBATANT;110
2024-01-01;ISRAEL;ISRAEL;0256
2024-01-01;ISRAEL;ISRAEL;1056
2024-01-01;ISRAEL;GAZA;0256
2024-01-01;LEBANON;ISRAEL;042
2024-01-01;LEBANON;ISRAEL;042
2024-01-01;GAZA;;1056
2024-01-01;PALESTINE;;120
2024-01-01;PALESTINE;;120
2024-01-01;GAZA;ISRAEL;042
2024-01-01;GAZA;ISRAEL;042
2024-01-01;GAZA;ISRAEL;1056
2024-01-01;GAZA;ISRAEL;1056
2024-01-01;GAZA;;190
2024-01-01;GAZA;ISRAEL;190
2024-01-01;GAZA;ISRAEL;190
2024-01-01;HAMAS;ISRAEL;190
2024-01-01;HAMAS;ISRAEL;190
2024-01-01;HAMAS;ISRAEL;191
2024-01-01;HAMAS;ISRAEL;191
2024-01-01;HAMAS;ISRAEL;191
2024-01-01;HAMAS;ISRAEL;191
2024-01-01;HAMAS;ISRAEL;190
2024-01-01;HAMAS;ISRAEL;190
2024-01-01;HAMAS;ISRAEL;190
2024-01-01;HAMAS;ISRAEL;190
2024-01-01;HAMAS;GAZA;191
2024-01-01;HAMAS;GAZA;191
2024-01-01;HAMAS;GAZA;190
2024-01-01;HAMAS;GAZA;190
2024-01-01;HAMAS;GAZA;190
2024-01-01;HAMAS;GAZA;190
2023-12-25;ISRAEL;TERRORIST;043
2023-12-25;TERRORIST;ISRAEL;042
2023-12-25;TERRORIST;ISRAEL;194
2023-12-25;TERRORIST;ISRAEL;194
2024-01-01;CARGO SHIP;PALESTINE;051
2024-01-01;CARGO SHIP;PALESTINE;051
2024-01-01;CARGO SHIP;PALESTINE;051
2024-01-01;CARGO SHIP;PALESTINE;051
2024-01-01;CARGO SHIP;PALESTINE;194
2024-01-01;CARGO SHIP;PALESTINE;194
2024-01-01;CANADA;ISRAEL;073
2024-01-01;CANADA;ISRAEL;073
2024-01-01;SETTLEMENT;ISRAEL;042
2024-01-01;CIVILIAN;ISRAEL;013
2024-01-01;SETTLEMENT;GAZA;042
2024-01-01;EGYPT;ISRAEL;052
2024-01-01;EGYPT;ISRAEL;052
2024-01-01;EGYPT;ISRAEL;052
2024-01-01;EGYPT;ISRAEL;052
2024-01-01;EGYPT;ISRAEL;012
2024-01-01;EGYPT;PALESTINE;012
2024-01-01;EGYPT;PALESTINE;012
2024-01-01;EGYPT;PALESTINE;012
2024-01-01;EGYPT;PALESTINE;012
2024-01-01;EGYPT;PALESTINE;012
2024-01-01;EGYPT;PALESTINE;012
2024-01-01;CABINET;ISRAEL;040
2024-01-01;FINANCE MINIST;ISRAEL;051
2024-01-01;FINANCE MINIST;ISRAEL;100
2024-01-01;FINANCE MINIST;ISRAEL;110
2024-01-01;FINANCE MINIST;ISRAEL;125
2024-01-01;FINANCE MINIST;ISRAEL;051
2024-01-01;FINANCE MINIST;GAZA;051
2024-01-01;PRIME MINISTER;HAMAS;138
2024-01-01;IRAN;HAMAS;051
2024-01-01;IRAQ;ISRAEL;051
2024-01-01;IRAQ;PALESTINE;051
2024-01-01;IRAQ;PALESTINE;051
2024-01-01;IRAQ;PALESTINE;051
2024-01-01;IRAQ;PALESTINE;051
2024-01-01;ISRAEL;;020
2024-01-01;ISRAEL;;043
2024-01-01;ISRAEL;;071
2024-01-01;ISRAEL;;090
2024-01-01;ISRAEL;;111
2024-01-01;ISRAEL;;130
2024-01-01;ISRAEL;;160
2024-01-01;ISRAEL;;164
2024-01-01;ISRAEL;;181
2024-01-01;ISRAEL;;194
2024-01-01;ISRAEL;SETTLEMENT;043
2024-01-01;ISRAEL;CIVILIAN;193
2024-01-01;ISRAEL;CABINET;040
2024-01-01;ISRAEL;CABINET;172
2024-01-01;ISRAEL;ISRAEL;164
2024-01-01;ISRAEL;ISRAELI;040
2024-01-01;ISRAEL;ISRAEL;043
2024-01-01;ISRAEL;ISRAEL;020
2024-01-01;ISRAEL;ISRAEL;043
2024-01-01;ISRAEL;ISRAEL;190
2024-01-01;ISRAEL;JEWISH;020
2024-01-01;ISRAEL;LEBANESE;174
2024-01-01;ISRAEL;LEBANESE;174
2024-01-01;ISRAEL;MOROCCO;040
2024-01-01;ISRAEL;MOROCCO;040
2024-01-01;ISRAEL;MOROCCO;050
2024-01-01;ISRAEL;MOROCCO;050
2024-01-01;ISRAEL;MOROCCO;050
2024-01-01;ISRAEL;MOROCCO;110
2024-01-01;ISRAEL;MOROCCO;110
2024-01-01;ISRAEL;RABAT;160
2024-01-01;ISRAEL;RABAT;160
2024-01-01;ISRAEL;MEDIA;010
2024-01-01;ISRAEL;MILITARY;010
2024-01-01;ISRAEL;ARMY;013
2024-01-01;ISRAEL;MILITARY;020
2024-01-01;ISRAEL;MILITARY;070
2024-01-01;ISRAEL;MILITARY;070
2024-01-01;ISRAEL;MILITARY;190
2024-01-01;TEL AVIV;PALESTINE;020
2024-01-01;TEL AVIV;PALESTINE;020
2024-01-01;TEL AVIV;PALESTINE;020
2024-01-01;TEL AVIV;PALESTINE;020
2024-01-01;ISRAEL;GAZA;020
2024-01-01;ISRAEL;GAZA;042
2024-01-01;ISRAEL;GAZA;042
2024-01-01;TEL AVIV;PALESTINE;043
2024-01-01;TEL AVIV;PALESTINE;043
2024-01-01;TEL AVIV;PALESTINE;043
2024-01-01;TEL AVIV;PALESTINE;043
2024-01-01;ISRAEL;GAZA;051
2024-01-01;ISRAEL;GAZA;0841
2024-01-01;ISRAEL;GAZA;0874
2024-01-01;ISRAEL;PALESTINIAN;164
2024-01-01;ISRAEL;PALESTINIAN;193
2024-01-01;ISRAEL;HAMAS;025
2024-01-01;ISRAEL;HAMAS;036
2024-01-01;ISRAEL;HAMAS;051
2024-01-01;ISRAEL;HAMAS;084
2024-01-01;ISRAEL;HAMAS;113
2024-01-01;ISRAEL;HAMAS;180
2024-01-01;ISRAEL;HAMAS;181
2024-01-01;ISRAEL;HAMAS;190
2024-01-01;TEL AVIV;PALESTINE;020
2024-01-01;TEL AVIV;PALESTINE;020
2024-01-01;TEL AVIV;PALESTINE;043
2024-01-01;TEL AVIV;PALESTINE;043
2024-01-01;ISRAEL;TERRORIST GROUP;0841
2024-01-01;ISRAEL;TERRORIST ORGANIZATION;190
2024-01-01;ISRAEL;UNITED STATES;120
2024-01-01;ISRAEL;AMERICAN;120
2024-01-01;ISRAEL;MOROCCO;040
2024-01-01;ISRAEL;;013
2024-01-01;ISRAEL;;051
2024-01-01;ISRAEL;ISRAELI;010
2024-01-01;ISRAEL;ISRAELI;013
2024-01-01;ISRAEL;ISRAEL;020
2024-01-01;ISRAEL;ISRAELI;164
2024-01-01;ISRAEL;ISRAEL;020
2024-01-01;ISRAEL;ISRAEL;051
2024-01-01;ISRAEL;ARMY;013
2024-01-01;ISRAEL;ARMY;110
2024-01-01;ISRAEL;ARMY;125
2024-01-01;ISRAEL;GAZA;020
2024-01-01;ISRAEL;GAZA;020
2024-01-01;ISRAEL;GAZA;051
2024-01-01;ISRAEL;HAMAS;138
2024-01-01;ISRAEL;CABINET;172
2024-01-01;ISRAEL;ISRAELI;040
2024-01-01;ISRAEL;ISRAELI;172
2024-01-01;ISRAEL;ISRAEL;042
2024-01-01;ISRAEL;ISRAEL;190
2024-01-01;ISRAEL;GAZA;042
2024-01-01;ISRAEL;MILITANT;190
2024-01-01;ISRAEL;ISRAEL;042
2024-01-01;ISRAEL;ISRAEL;181
2024-01-01;ISRAEL;ISRAELI;190
2024-01-01;ISRAEL;ISRAEL;190
2024-01-01;ISRAEL;MOROCCO;020
2024-01-01;ISRAEL;MOROCCO;020
2024-01-01;ULTRA ORTHODOX;ISRAEL;014
2024-01-01;ULTRA ORTHODOX;ISRAEL;020
2024-01-01;MOROCCO;ISRAEL;040
2024-01-01;MOROCCO;ISRAEL;040
2024-01-01;MOROCCO;ISRAEL;060
2024-01-01;MOROCCO;ISRAEL;040
2024-01-01;MOROCCO;PALESTINE;060
2024-01-01;MOROCCO;PALESTINE;060
2024-01-01;MOROCCO;HAMAS;036
2024-01-01;MOROCCO;HAMAS;036
2024-01-01;MOROCCO;HAMAS;051
2024-01-01;MOROCCO;HAMAS;051
2024-01-01;MILITARY;ISRAEL;190
2024-01-01;MUSLIM;PALESTINE;051
2024-01-01;MUSLIM;PALESTINE;051
2024-01-01;MUSLIM;PALESTINE;051
2024-01-01;MUSLIM;PALESTINE;051
2024-01-01;MUSLIM;PALESTINE;051
2024-01-01;MUSLIM;PALESTINE;051
2024-01-01;MUSLIM;PALESTINE;172
2024-01-01;MUSLIM;PALESTINE;172
2024-01-01;MUSLIM;PALESTINE;172
2024-01-01;MUSLIM;PALESTINE;172
2024-01-01;KARACHI;ISRAEL;141
2024-01-01;KARACHI;ISRAEL;173
2024-01-01;KARACHI;GAZA;173
2024-01-01;GAZA;;194
2024-01-01;GAZA;SETTLEMENT;043
2024-01-01;PALESTINE;TEL AVIV;042
2024-01-01;PALESTINE;TEL AVIV;042
2024-01-01;PALESTINE;TEL AVIV;042
2024-01-01;PALESTINE;TEL AVIV;042
2024-01-01;GAZA;ISRAEL;043
2024-01-01;GAZA;ISRAEL;043
2024-01-01;GAZA;ISRAEL;112
2024-01-01;GAZA;ISRAEL;112
2024-01-01;GAZA;ISRAEL;112
2024-01-01;GAZA;ISRAEL;112
2024-01-01;GAZA;ISRAEL;141
2024-01-01;GAZA;ISRAEL;141
2024-01-01;PALESTINE;ISRAEL;164
2024-01-01;PALESTINE;ISRAEL;164
2024-01-01;PALESTINE;ISRAEL;181
2024-01-01;PALESTINE;ISRAEL;181
2024-01-01;PALESTINE;ISRAEL;181
2024-01-01;PALESTINE;ISRAEL;181
2024-01-01;GAZA;ISRAEL;190
2024-01-01;GAZA;ISRAEL;190
2024-01-01;GAZA;ISRAEL;194
2024-01-01;GAZA;ISRAEL;194
2024-01-01;PALESTINE;ISRAEL;013
2024-01-01;PALESTINE;ISRAEL;013
2024-01-01;PALESTINE;ISRAEL;051
2024-01-01;PALESTINE;ISRAEL;051
2024-01-01;GAZA;ISRAEL;043
2024-01-01;GAZA;ISRAEL;043
2024-01-01;GAZA;HAMAS;181
2024-01-01;PALESTINE;;013
2024-01-01;PALESTINE;;013
2024-01-01;PALESTINE;;051
2024-01-01;PALESTINE;;051
2024-01-01;HAMAS;;180
2024-01-01;HAMAS;ADMINISTRATION;013
2024-01-01;HAMAS;ISRAEL;036
2024-01-01;HAMAS;ISRAEL;036
2024-01-01;HAMAS;ISRAEL;071
2024-01-01;HAMAS;ISRAEL;071
2024-01-01;HAMAS;ISRAEL;181
2024-01-01;HAMAS;ISRAEL;181
2024-01-01;HAMAS;ISRAEL;185
2024-01-01;HAMAS;ISRAEL;185
2024-01-01;HAMAS;MOROCCO;036
2024-01-01;HAMAS;MOROCCO;036
2024-01-01;HAMAS;GAZA;071
2024-01-01;HAMAS;GAZA;071
2024-01-01;HAMAS;GAZA;181
2024-01-01;HAMAS;GAZA;181
2024-01-01;HAMAS;PALESTINE;190
2024-01-01;HAMAS;PALESTINE;190
2024-01-01;HAMAS;PALESTINE;190
2024-01-01;HAMAS;PALESTINE;190
2024-01-01;HAMAS;PALESTINE;190
2024-01-01;HAMAS;PALESTINE;190
2024-01-01;HAMAS;PALESTINE;190
2024-01-01;HAMAS;PALESTINE;190
2024-01-01;HAMAS;PALESTINE;190
2024-01-01;PALESTINE;TEL AVIV;042
2024-01-01;PALESTINE;TEL AVIV;042
2024-01-01;PALESTINE;TEL AVIV;181
2024-01-01;PALESTINE;TEL AVIV;181
2024-01-01;QATARI;HAMAS;071
2024-01-01;REFUGEE;ISRAEL;020
2024-01-01;TERRORIST ORGANIZATION;ISRAEL;190
2024-01-01;MILITANT;ISRAEL;190
2024-01-01;AMERICAN;ISRAEL;120
2024-01-01;AMERICAN;ISRAEL;120
2024-01-01;THE US;ISRAEL;120
2024-01-01;THE US;ISRAEL;120
2024-01-01;YEMEN;;0871
2024-01-01;YEMEN;THE WHITE HOUSE;010
2024-01-01;YEMEN;THE WHITE HOUSE;010
2023-12-02;INTELLIGENCE;PALESTINE;020
2023-12-02;INTELLIGENCE;PALESTINE;020
2023-12-02;INTELLIGENCE;PALESTINE;020
2023-12-02;INTELLIGENCE;PALESTINE;020
2023-12-25;ISRAEL;;036
2023-12-25;ISRAEL;ISRAEL;010
2023-12-25;LAWMAKER;ISRAEL;010
2024-01-01;POPULATION;ISRAEL;036
2024-01-01;CIVILIAN;ISRAEL;190
2024-01-01;POPULATION;GAZA;036
2024-01-01;POPULATION;GAZA;036
2024-01-01;EGYPT;ISRAEL;043
2024-01-01;EGYPT;PALESTINE;010
2024-01-01;EGYPT;PALESTINE;010
2024-01-01;EGYPT;PALESTINE;010
2024-01-01;EGYPT;PALESTINE;010
2024-01-01;EGYPT;PALESTINE;020
2024-01-01;EGYPT;PALESTINE;020
2024-01-01;MINIST;ISRAEL;010
2024-01-01;PRIME MINISTER;PALESTINE;120
2024-01-01;PRIME MINISTER;PALESTINE;120
2024-01-01;ISRAEL;;012
2024-01-01;ISRAEL;;040
2024-01-01;ISRAEL;;114
2024-01-01;ISRAEL;POPULATION;036
2024-01-01;ISRAEL;EGYPT;042
2024-01-01;ISRAEL;HAITI;160
2024-01-01;ISRAEL;HAITI;160
2024-01-01;ISRAEL;ISRAEL;193
2024-01-01;ISRAEL;LEBANON;160
2024-01-01;ISRAEL;LEBANON;160
2024-01-01;ISRAEL;MILITARY;070
2024-01-01;ISRAEL;GAZA;020
2024-01-01;ISRAEL;GAZA;020
2024-01-01;ISRAEL;GAZA;040
2024-01-01;ISRAEL;PALESTINIAN;051
2024-01-01;ISRAEL;GAZA;080
2024-01-01;ISRAEL;GAZA;080
2024-01-01;ISRAEL;HAMAS;055
2024-01-01;ISRAEL;HAMAS;070
2024-01-01;ISRAEL;HAMAS;070
2024-01-01;ISRAEL;DAMASCUS;195
2024-01-01;ISRAEL;SYRIA;195
2024-01-01;ISRAEL;;193
2024-01-01;PARLIAMENT;ISRAEL;055
2024-01-01;PARLIAMENT;ISRAEL;070
2024-01-01;MILITARY;ISRAEL;172
2024-01-01;MILITARY;ISRAEL;190
2024-01-01;MILITARY;ISRAEL;190
2024-01-01;MILITARY;ISRAEL;172
2024-01-01;GAZA;;040
2024-01-01;GAZA;POPULATION;036
2024-01-01;GAZA;POPULATION;036
2024-01-01;GAZA;ISRAEL;012
2024-01-01;GAZA;ISRAEL;012
2024-01-01;GAZA;ISRAEL;040
2024-01-01;GAZA;ISRAEL;040
2024-01-01;PALESTINE;ISRAEL;051
2024-01-01;PALESTINE;ISRAEL;051
2024-01-01;WEST BANK;ISRAEL;171
